#utc,X_SUN[AU],Y_SUN[AU],Z_SUN[AU],Dist_SUN[AU],Sub-SolarLon[deg],Sub-SolarLat[deg],X_EARTH[AU],Y_EARTH[AU],Z_EARTH[AU],Dist_EARTH[AU],Sub-EarthLon[deg],Sub-EarthLat[deg],PhaseAngle[deg]
2019-09-27T00:00:00,-0.898475,-0.342813,-0.080704,0.965034,200.880,-4.797,-1.532839,0.432275,-0.125319,1.597549,164.256,-4.499,36.5108
2019-09-27T12:00:00,0.957097,-0.095053,-0.081855,0.965282,354.328,-4.865,1.179236,-1.071554,-0.126435,1.598377,317.738,-4.537,36.4644
2019-09-28T00:00:00,-0.813768,0.513002,-0.082999,0.965545,147.777,-4.931,-0.577183,1.485959,-0.127540,1.599213,111.231,-4.574,36.4178
2019-09-28T12:00:00,0.498664,-0.822842,-0.084136,0.965823,301.215,-4.998,-0.146876,-1.588098,-0.128636,1.600055,264.713,-4.611,36.3713
2019-09-29T00:00:00,-0.078210,0.959162,-0.085267,0.966115,94.664,-5.064,0.840714,1.356196,-0.129721,1.600904,58.207,-4.648,36.3246
2019-09-29T12:00:00,-0.358920,-0.893132,-0.086391,0.966423,248.103,-5.129,-1.358327,-0.838733,-0.130796,1.601759,211.690,-4.684,36.2778
2019-09-30T00:00:00,0.720502,0.638604,-0.087507,0.966745,41.553,-5.194,1.590655,0.144311,-0.131861,1.602622,5.184,-4.720,36.231
2019-09-30T12:00:00,-0.930212,-0.249197,-0.088616,0.967081,194.992,-5.258,-1.488552,0.581143,-0.132916,1.603490,158.679,-4.755,36.1841
2019-10-01T00:00:00,0.943733,-0.192989,-0.089718,0.967433,348.442,-5.321,1.073183,-1.185040,-0.133960,1.604364,312.163,-4.790,36.1372
2019-10-01T12:00:00,-0.758116,0.594683,-0.090813,0.967799,141.893,-5.384,-0.431632,1.540222,-0.134993,1.605245,105.658,-4.824,36.0902
2019-10-02T00:00:00,0.412422,-0.871111,-0.091901,0.968180,295.333,-5.447,-0.301357,-1.571733,-0.136016,1.606132,259.143,-4.858,36.0433
2019-10-02T12:00:00,0.020501,0.963883,-0.092980,0.968575,88.784,-5.509,0.971679,1.272631,-0.137028,1.607025,52.639,-4.892,35.9963
2019-10-03T00:00:00,-0.449363,-0.853322,-0.094053,0.968984,242.225,-5.570,-1.438267,-0.705515,-0.138029,1.607923,206.125,-4.925,35.9493
2019-10-03T12:00:00,0.783679,0.562630,-0.095117,0.969409,35.677,-5.631,1.602774,-0.010584,-0.139020,1.608827,359.622,-4.957,35.9023
2019-10-04T00:00:00,-0.952857,-0.153025,-0.096174,0.969847,189.119,-5.691,-1.430300,0.725185,-0.139999,1.609737,153.119,-4.989,35.8554
2019-10-04T12:00:00,0.921097,-0.289154,-0.097223,0.970300,342.571,-5.751,0.956790,-1.287975,-0.140967,1.610652,306.606,-5.021,35.8085
2019-10-05T00:00:00,-0.694961,0.670642,-0.098265,0.970767,136.024,-5.810,-0.281539,1.580429,-0.141925,1.611572,100.104,-5.053,35.7616
2019-10-05T12:00:00,0.322021,-0.910915,-0.099298,0.971248,289.467,-5.868,-0.453629,-1.540765,-0.142871,1.612497,253.591,-5.083,35.7147
2019-10-06T00:00:00,0.119156,0.959178,-0.100323,0.971744,82.921,-5.926,1.094151,1.176989,-0.143806,1.613428,47.090,-5.114,35.668
2019-10-06T12:00:00,-0.535549,-0.805105,-0.101340,0.972253,236.365,-5.983,-1.505217,-0.565282,-0.144729,1.614363,200.579,-5.144,35.6213
2019-10-07T00:00:00,0.839299,0.481037,-0.102349,0.972777,29.820,-6.040,1.600141,-0.165959,-0.145642,1.615303,354.079,-5.173,35.5747
2019-10-07T12:00:00,-0.966236,-0.055200,-0.103350,0.973314,183.264,-6.096,-1.358635,0.863071,-0.146542,1.616248,147.579,-5.202,35.5282
2019-10-08T00:00:00,0.889435,-0.382664,-0.104343,0.973866,336.720,-6.151,0.831143,-1.379417,-0.147432,1.617197,301.069,-5.231,35.4818
2019-10-08T12:00:00,-0.624919,0.740201,-0.105327,0.974431,130.177,-6.205,-0.128295,1.606224,-0.148309,1.618150,94.570,-5.259,35.4355
2019-10-09T00:00:00,0.228316,-0.941921,-0.106303,0.975010,283.623,-6.259,-0.602288,-1.495495,-0.149176,1.619108,248.060,-5.287,35.3894
2019-10-09T12:00:00,0.216841,0.945131,-0.107270,0.975603,77.081,-6.313,1.207008,1.070163,-0.150030,1.620070,41.562,-5.314,35.3433
2019-10-10T00:00:00,-0.616701,-0.748966,-0.108229,0.976209,230.528,-6.365,-1.558574,-0.419333,-0.150873,1.621035,195.054,-5.341,35.2975
2019-10-10T12:00:00,0.886883,0.394605,-0.109179,0.976829,23.987,-6.417,1.582795,-0.320383,-0.151704,1.622004,348.557,-5.367,35.2518
2019-10-11T00:00:00,-0.970270,0.043369,-0.110120,0.977462,177.446,-6.469,-1.274231,0.993542,-0.152523,1.622977,142.060,-5.393,35.2063
2019-10-11T12:00:00,0.849085,-0.472672,-0.111053,0.978109,330.895,-6.520,0.697406,-1.458540,-0.153330,1.623953,295.553,-5.418,35.1609
2019-10-12T00:00:00,-0.548668,0.802753,-0.111977,0.978769,124.356,-6.570,0.026689,1.617386,-0.154125,1.624932,89.057,-5.443,35.1158
2019-10-12T12:00:00,0.132184,-0.963893,-0.112892,0.979442,277.806,-6.619,-0.745975,-1.436357,-0.154909,1.625914,242.551,-5.467,35.0709
2019-10-13T00:00:00,0.312666,0.921922,-0.113798,0.980128,71.268,-6.668,1.309228,0.953146,-0.155680,1.626900,36.056,-5.491,35.0261
2019-10-13T12:00:00,-0.692104,-0.685463,-0.114695,0.980828,224.720,-6.716,-1.597866,-0.269013,-0.156439,1.627887,189.552,-5.515,34.9816
2019-10-14T00:00:00,0.926042,0.304151,-0.115584,0.981540,18.183,-6.763,1.550914,-0.472441,-0.157186,1.628878,343.058,-5.538,34.9373
2019-10-14T12:00:00,-0.964977,0.141778,-0.116463,0.982265,171.647,-6.810,-1.177878,1.115412,-0.157921,1.629871,136.564,-5.560,34.8933
2019-10-15T00:00:00,0.800465,-0.558377,-0.117333,0.983003,325.101,-6.855,0.556817,-1.524634,-0.158644,1.630866,290.061,-5.582,34.8495
2019-10-15T12:00:00,-0.466942,0.857769,-0.118194,0.983754,118.566,-6.901,0.181990,1.613834,-0.159354,1.631863,83.568,-5.604,34.806
2019-10-16T00:00:00,0.034515,-0.976684,-0.119046,0.984518,272.021,-6.945,-0.883381,-1.363913,-0.160052,1.632861,237.066,-5.625,34.7628
2019-10-16T12:00:00,0.405773,0.889820,-0.119888,0.985294,65.488,-6.989,1.399890,0.827028,-0.160738,1.633862,30.575,-5.646,34.7199
2019-10-17T00:00:00,-0.761111,-0.615219,-0.120722,0.986082,218.945,-7.032,-1.622756,-0.115706,-0.161412,1.634864,184.073,-5.666,34.6772
2019-10-17T12:00:00,0.956476,0.210522,-0.121546,0.986883,12.413,-7.075,1.504815,-0.620744,-0.162073,1.635867,337.583,-5.686,34.6348
2019-10-18T00:00:00,-0.950466,0.239137,-0.122360,0.987696,165.882,-7.117,-1.070479,1.227576,-0.162722,1.636871,131.093,-5.705,34.5927
2019-10-18T12:00:00,0.744071,-0.639033,-0.123166,0.988522,319.342,-7.158,0.410677,-1.577117,-0.163358,1.637876,284.593,-5.724,34.551
2019-10-19T00:00:00,-0.380515,0.904806,-0.123961,0.989359,112.812,-7.198,0.336184,1.595627,-0.163982,1.638882,78.105,-5.743,34.5096
2019-10-19T12:00:00,-0.063800,-0.980245,-0.124748,0.990209,266.273,-7.238,-1.013255,-1.278850,-0.164594,1.639888,231.606,-5.761,34.4684
2019-10-20T00:00:00,0.495344,0.849175,-0.125525,0.991070,59.746,-7.277,1.478183,0.692981,-0.165193,1.640895,25.118,-5.778,34.4277
2019-10-20T12:00:00,-0.823149,-0.538914,-0.126292,0.991943,213.208,-7.315,-1.633041,0.039174,-0.165779,1.641902,178.631,-5.795,34.3873
2019-10-21T00:00:00,0.977977,0.114579,-0.127050,0.992828,6.682,-7.352,1.444948,-0.763938,-0.166353,1.642908,332.134,-5.812,34.3472
2019-10-21T12:00:00,-0.926937,0.334582,-0.127798,0.993725,160.157,-7.389,-0.953043,1.329024,-0.166914,1.643915,125.648,-5.828,34.3075
2019-10-22T00:00:00,0.680467,-0.713959,-0.128536,0.994633,313.623,-7.425,0.260338,-1.615532,-0.167463,1.644921,279.152,-5.843,34.2682
2019-10-22T12:00:00,-0.290194,0.943505,-0.129265,0.995552,107.099,-7.461,0.487856,1.562960,-0.167999,1.645926,72.667,-5.859,34.2292
2019-10-23T00:00:00,-0.161880,-0.974617,-0.129984,0.996483,260.567,-7.495,-1.134420,-1.181978,-0.168523,1.646931,226.172,-5.873,34.1907
2019-10-23T12:00:00,0.580609,0.800418,-0.130694,0.997425,54.045,-7.529,1.543414,0.552256,-0.169034,1.647934,19.689,-5.888,34.1524
2019-10-24T00:00:00,-0.877722,-0.457274,-0.131393,0.998378,207.514,-7.563,-1.628661,0.194197,-0.169533,1.648936,173.205,-5.901,34.1146
2019-10-24T12:00:00,0.990426,0.017193,-0.132083,0.999342,0.995,-7.595,1.371897,-0.900713,-0.170018,1.649937,326.712,-5.915,34.0772
2019-10-25T00:00:00,-0.894671,0.427285,-0.132763,1.000317,154.476,-7.627,-0.826678,1.418847,-0.170492,1.650936,120.230,-5.928,34.0401
2019-10-25T12:00:00,0.610273,-0.782541,-0.133434,1.001303,307.948,-7.658,0.107202,-1.639564,-0.170952,1.651934,273.738,-5.940,34.0035
2019-10-26T00:00:00,-0.196808,0.973596,-0.134094,1.002300,101.431,-7.689,0.635610,1.516179,-0.171400,1.652930,67.258,-5.952,33.9673
2019-10-26T12:00:00,-0.258866,-0.959925,-0.134745,1.003307,254.905,-7.718,-1.245779,-1.074229,-0.171835,1.653923,220.767,-5.964,33.9315
2019-10-27T00:00:00,0.660858,0.744047,-0.135386,1.004324,48.390,-7.747,1.595020,0.406180,-0.172258,1.654915,14.287,-5.975,33.8961
2019-10-27T12:00:00,-0.924417,-0.371061,-0.136016,1.005352,201.866,-7.776,-1.609706,0.347925,-0.172668,1.655904,167.809,-5.986,33.8611
2019-10-28T00:00:00,0.993795,-0.080773,-0.136637,1.006390,355.353,-7.803,1.286388,-1.029825,-0.173065,1.656891,321.320,-5.996,33.8266
2019-10-28T12:00:00,-0.854028,0.516461,-0.137248,1.007439,148.842,-7.830,-0.692591,1.496256,-0.173450,1.657875,114.842,-6.006,33.7924
2019-10-29T00:00:00,0.534160,-0.844238,-0.137850,1.008497,302.320,-7.856,-0.047298,-1.649046,-0.173822,1.658856,268.354,-6.015,33.7587
2019-10-29T12:00:00,-0.101198,0.994895,-0.138441,1.009566,95.811,-7.882,0.778091,1.455778,-0.174181,1.659835,61.878,-6.024,33.7255
2019-10-30T00:00:00,-0.353924,-0.936382,-0.139022,1.010644,249.292,-7.907,-1.346345,-0.956654,-0.174528,1.660811,215.392,-6.032,33.6926
2019-10-30T12:00:00,0.735441,0.680619,-0.139593,1.011732,42.784,-7.931,1.632588,0.256133,-0.174862,1.661784,8.917,-6.040,33.6602
2019-10-31T00:00:00,-0.962904,-0.281062,-0.140154,1.012830,196.267,-7.954,-1.576426,0.498940,-0.175184,1.662754,162.442,-6.048,33.6283
2019-10-31T12:00:00,0.988139,-0.178468,-0.140706,1.013937,349.762,-7.977,1.189282,-1.150120,-0.175493,1.663720,315.958,-6.055,33.5968
2019-11-01T00:00:00,-0.805438,0.601375,-0.141247,1.015053,143.258,-7.999,-0.552069,1.560605,-0.175789,1.664683,109.485,-6.062,33.5658
2019-11-01T12:00:00,0.452839,-0.898585,-0.141778,1.016179,296.744,-8.020,-0.201727,-1.643980,-0.176073,1.665643,263.002,-6.068,33.5352
2019-11-02T00:00:00,-0.004204,1.007304,-0.142300,1.017314,90.242,-8.041,0.914016,1.382400,-0.176344,1.666599,56.530,-6.074,33.5051
2019-11-02T12:00:00,-0.446261,-0.904275,-0.142811,1.018458,243.730,-8.061,-1.435261,-0.830400,-0.176603,1.667551,210.048,-6.080,33.4755
2019-11-03T00:00:00,0.803777,0.610746,-0.143312,1.019611,37.230,-8.080,1.655868,0.103523,-0.176849,1.668500,3.578,-6.085,33.4463
2019-11-03T12:00:00,-0.992936,-0.188083,-0.143804,1.020773,190.721,-8.099,-1.529227,0.645874,-0.177082,1.669445,157.108,-6.089,33.4176
2019-11-04T00:00:00,0.973597,-0.275063,-0.144285,1.021944,344.223,-8.117,1.081550,-1.260556,-0.177303,1.670386,310.628,-6.093,33.3894
2019-11-04T12:00:00,-0.749392,0.681350,-0.144756,1.023123,137.727,-8.134,-0.406443,1.611401,-0.177511,1.671323,104.159,-6.097,33.3617
2019-11-05T00:00:00,0.367052,-0.945197,-0.145218,1.024311,291.221,-8.151,-0.354675,-1.624519,-0.177707,1.672255,257.681,-6.100,33.3344
2019-11-05T12:00:00,0.093340,1.010808,-0.145669,1.025507,84.727,-8.166,1.042199,1.296811,-0.177891,1.673183,51.214,-6.103,33.3077
2019-11-06T00:00:00,-0.535125,-0.863962,-0.146110,1.026711,238.223,-8.182,-1.511809,-0.696680,-0.178062,1.674107,204.737,-6.106,33.2815
2019-11-06T12:00:00,0.865355,0.535083,-0.146542,1.027924,31.731,-8.196,1.664760,-0.050247,-0.178220,1.675026,358.271,-6.108,33.2557
2019-11-07T00:00:00,-1.014349,-0.092935,-0.146963,1.029145,185.230,-8.210,-1.468645,0.787429,-0.178367,1.675941,151.806,-6.110,33.2305
2019-11-07T12:00:00,0.950383,-0.369761,-0.147375,1.030374,338.740,-8.223,0.964250,-1.360216,-0.178500,1.676851,305.331,-6.111,33.2058
2019-11-08T00:00:00,-0.686437,0.755768,-0.147776,1.031610,132.252,-8.236,-0.257066,1.648294,-0.178622,1.677755,98.867,-6.112,33.1815
2019-11-08T12:00:00,0.277561,-0.983766,-0.148168,1.032854,285.754,-8.248,-0.504779,-1.590954,-0.178731,1.678655,252.394,-6.112,33.1579
2019-11-09T00:00:00,0.190616,1.005472,-0.148549,1.034106,79.268,-8.259,1.161550,1.199878,-0.178828,1.679549,45.931,-6.112,33.1347
2019-11-09T12:00:00,-0.619815,-0.815864,-0.148921,1.035366,232.772,-8.270,-1.575401,-0.556755,-0.178913,1.680438,199.459,-6.112,33.112
2019-11-10T00:00:00,0.919738,0.454317,-0.149282,1.036633,26.288,-8.280,1.659300,-0.203791,-0.178985,1.681322,352.998,-6.111,33.0899
2019-11-10T12:00:00,-1.027058,0.003574,-0.149634,1.037907,179.806,-8.289,-1.395331,0.922383,-0.179045,1.682200,146.538,-6.110,33.0683
2019-11-11T00:00:00,0.918781,-0.461801,-0.149976,1.039188,333.314,-8.298,0.838507,-1.448297,-0.179093,1.683072,300.067,-6.109,33.0472
2019-11-11T12:00:00,-0.617166,0.824078,-0.150308,1.040477,126.834,-8.306,-0.105302,1.671070,-0.179129,1.683939,93.608,-6.107,33.0267
2019-11-12T00:00:00,0.185140,-1.014062,-0.150630,1.041772,280.344,-8.314,-0.650723,-1.543701,-0.179153,1.684799,247.140,-6.104,33.0067
2019-11-12T12:00:00,0.286830,0.991438,-0.150942,1.043074,73.867,-8.321,1.271079,1.092560,-0.179165,1.685653,40.682,-6.102,32.9872
2019-11-13T00:00:00,-0.699686,-0.760461,-0.151245,1.044383,227.380,-8.327,-1.625579,-0.411921,-0.179164,1.686501,194.215,-6.098,32.9683
2019-11-13T12:00:00,0.966561,0.369164,-0.151537,1.045699,20.904,-8.333,1.639657,-0.355744,-0.179152,1.687343,347.758,-6.095,32.95
2019-11-14T00:00:00,-1.031055,0.100641,-0.151820,1.047021,174.430,-8.338,-1.310042,1.049593,-0.179128,1.688178,141.303,-6.091,32.9322
2019-11-14T12:00:00,0.879142,-0.550466,-0.152093,1.048349,327.947,-8.342,0.705508,-1.524114,-0.179092,1.689006,294.837,-6.087,32.9149
2019-11-15T00:00:00,-0.542210,0.885795,-0.152356,1.049684,121.475,-8.346,0.047485,1.679644,-0.179044,1.689827,88.383,-6.082,32.8982
2019-11-15T12:00:00,0.090570,-1.035935,-0.152610,1.051025,274.994,-8.349,-0.791250,-1.483292,-0.178985,1.690641,241.919,-6.077,32.882
2019-11-16T00:00:00,0.381219,0.968914,-0.152853,1.052372,68.525,-8.352,1.369899,0.975891,-0.178913,1.691448,35.466,-6.072,32.8664
2019-11-16T12:00:00,-0.774148,-0.698280,-0.153087,1.053725,222.046,-8.354,-1.662014,-0.263498,-0.178830,1.692248,189.004,-6.066,32.8514
2019-11-17T00:00:00,1.005534,0.280356,-0.153312,1.055084,15.580,-8.355,1.606124,-0.504780,-0.178736,1.693040,342.552,-6.060,32.8369
2019-11-17T12:00:00,-1.026408,0.197485,-0.153527,1.056449,169.114,-8.356,-1.213633,1.168001,-0.178629,1.693824,136.102,-6.054,32.823
2019-11-18T00:00:00,0.831873,-0.635087,-0.153732,1.057819,322.639,-8.357,0.566488,-1.587103,-0.178511,1.694600,289.641,-6.047,32.8096
2019-11-18T12:00:00,-0.462231,0.940502,-0.153927,1.059195,116.176,-8.356,0.199937,1.674061,-0.178382,1.695369,83.192,-6.040,32.7968
2019-11-19T00:00:00,-0.005374,-1.049306,-0.154113,1.060576,269.704,-8.356,-0.925168,-1.410372,-0.178241,1.696129,236.733,-6.032,32.7846
2019-11-19T12:00:00,0.473055,0.938178,-0.154289,1.061963,63.243,-8.354,1.457230,0.850981,-0.178089,1.696881,30.285,-6.025,32.7729
2019-11-20T00:00:00,-0.842677,-0.629891,-0.154456,1.063355,216.773,-8.352,-1.684500,-0.112828,-0.177925,1.697624,183.827,-6.016,32.7618
2019-11-20T12:00:00,1.036440,0.188635,-0.154613,1.064752,10.315,-8.350,1.559115,-0.649607,-0.177750,1.698359,337.380,-6.008,32.7512
2019-11-21T00:00:00,-1.013252,0.293346,-0.154761,1.066154,163.859,-8.347,-1.107049,1.276637,-0.177564,1.699084,130.934,-5.999,32.7412
2019-11-21T12:00:00,0.777433,-0.715045,-0.154900,1.067560,317.392,-8.343,0.422727,-1.636816,-0.177367,1.699801,284.479,-5.990,32.7317
2019-11-22T00:00:00,-0.377912,0.987851,-0.155029,1.068972,110.938,-8.339,0.350710,1.654493,-0.177159,1.700509,78.034,-5.980,32.7229
2019-11-22T12:00:00,-0.101927,-1.054169,-0.155148,1.070388,264.474,-8.334,-1.051348,-1.325695,-0.176939,1.701207,231.580,-5.970,32.7145
2019-11-23T00:00:00,0.561654,0.899564,-0.155258,1.071809,58.023,-8.329,1.532401,0.719008,-0.176709,1.701896,25.137,-5.960,32.7067
2019-11-23T12:00:00,-0.904807,-0.555897,-0.155359,1.073235,211.561,-8.324,-1.692963,0.038736,-0.176467,1.702576,178.695,-5.949,32.6995
2019-11-24T00:00:00,1.059133,0.094748,-0.155451,1.074665,5.112,-8.317,1.499168,-0.788980,-0.176215,1.703246,332.242,-5.939,32.6929
2019-11-24T12:00:00,-0.991789,0.387494,-0.155533,1.076099,158.664,-8.311,-0.991329,1.374628,-0.175952,1.703906,125.801,-5.927,32.6867
2019-11-25T00:00:00,0.716327,-0.789777,-0.155606,1.077537,312.207,-8.303,0.275543,-1.672939,-0.175678,1.704556,279.351,-5.916,32.6812
2019-11-25T12:00:00,-0.289955,1.027565,-0.155670,1.078979,105.761,-8.296,0.498483,1.621249,-0.175393,1.705196,72.911,-5.904,32.6761
2019-11-26T00:00:00,-0.198340,-1.050586,-0.155725,1.080425,259.306,-8.287,-1.168748,-1.230127,-0.175098,1.705827,226.462,-5.892,32.6716
2019-11-26T12:00:00,0.646372,0.853460,-0.155770,1.081876,52.863,-8.279,1.594867,0.581213,-0.174792,1.706447,20.024,-5.879,32.6676
2019-11-27T00:00:00,-0.960138,-0.476929,-0.155807,1.083330,206.410,-8.269,-1.687472,0.189839,-0.174475,1.707056,173.586,-5.867,32.6642
2019-11-27T12:00:00,1.073536,-0.000566,-0.155834,1.084787,359.970,-8.260,1.426952,-0.921720,-0.174148,1.707656,327.139,-5.853,32.6613
2019-11-28T00:00:00,-0.962280,0.479232,-0.155853,1.086248,153.530,-8.249,-0.867599,1.461220,-0.173811,1.708245,120.703,-5.840,32.6589
2019-11-28T12:00:00,0.649095,-0.858780,-0.155862,1.087713,307.082,-8.239,0.126280,-1.695300,-0.173463,1.708824,274.257,-5.826,32.6571
2019-11-29T00:00:00,-0.199067,1.059431,-0.155863,1.089181,100.645,-8.228,0.641980,1.574775,-0.173105,1.709392,67.823,-5.812,32.6557
2019-11-29T12:00:00,-0.293886,-1.038683,-0.155854,1.090652,254.199,-8.216,-1.276429,-1.124641,-0.172737,1.709949,221.379,-5.798,32.655
2019-11-30T00:00:00,0.726619,0.800301,-0.155837,1.092127,47.764,-8.204,1.644223,0.438883,-0.172358,1.710496,14.946,-5.783,32.6548
2019-11-30T12:00:00,-1.008336,-0.393640,-0.155810,1.093604,201.320,-8.191,-1.668242,0.339154,-0.171970,1.711032,168.513,-5.768,32.655

